id,name,country,state,city,location,zip_code,website,phone,status,approved_by,user_id,logo_url
39679,Rifkin Scrap Iron & Metal Co,United States,Michigan ,Saginaw,1445 N Niagara St,48602,NULL,9897526517,approved,admin-krupa,admin-krupa,logos/NULL
39680,Riggs Bros Auto Interiors Inc,United States,Illinois,Downers Grove,2407 Warrenville Road,60515,NULL,6308522434,approved,admin-krupa,admin-krupa,logos/NULL
39681,Riley & Geehr Inc,United States,Illinois,Evanston ,2205 Lee St,60202,NULL,8478698100,approved,admin-krupa,admin-krupa,logos/NULL
39682,Riley & Sons Inc R G,United States,Illinois,Tinley Park,17700 Duban Dr,60477,NULL,7084293131,approved,admin-krupa,admin-krupa,logos/NULL
39683,Rima Mfg Co,United States,Michigan ,Hudson,3850 Munson Hwy,49247,NULL,5174488921,approved,admin-krupa,admin-krupa,logos/NULL
39684,Rimer Enterprises,United States,Ohio,Wheeler Army Airfield,916 Rimer Dr,43566,NULL,4198788156,approved,admin-krupa,admin-krupa,logos/NULL
39685,Rimrock Corp,United States,Ohio,Columbus,1700 Jetway boulevard,43219,NULL,6144715926,approved,admin-krupa,admin-krupa,logos/NULL
39686,Ring Pattern & Mfg,United States,Michigan ,Warren,12901 Stephens Road,48089,NULL,8107593500,approved,admin-krupa,admin-krupa,logos/NULL
39687,Ring Screw Works,United States,Michigan ,Warren,22100 Sherwood Ave,48091,NULL,8107543300,approved,admin-krupa,admin-krupa,logos/NULL
39688,Ring Screw Works,United States,Michigan ,Troy,1850 Ring Dr,48083,NULL,2485830650,approved,admin-krupa,admin-krupa,logos/NULL
39689,Ring Screw Works,United States,Michigan ,Madison Heights,31550 Stephenson Hwy,48071,NULL,2485836620,approved,admin-krupa,admin-krupa,logos/NULL
39690,Ringcraft Inc,United States,Michigan ,Detroit,220 Bagley St Suite 319,48226,NULL,3139623560,approved,admin-krupa,admin-krupa,logos/NULL
39691,Riordan Stained Glass Studio,United States,Ohio,Cincinnati,6962 Harrison Ave,45247,NULL,5133532090,approved,admin-krupa,admin-krupa,logos/NULL
39692,Ripley Corporation,United States,Ohio,Wheeler Army Airfield,1100 E 3rd,45167,NULL,9373921151,approved,admin-krupa,admin-krupa,logos/NULL
39693,Ripley Machine,United States,Ohio,Akron,3171 Albrecht Ave,44312,NULL,3306284886,approved,admin-krupa,admin-krupa,logos/NULL
39694,Rippe Kingston,United States,Ohio,Cincinnati,1077 Celestial St,45202,www.rippe.com,5132411375,approved,admin-krupa,admin-krupa,logos/NULL
39695,Ris Paper Co,United States,Ohio,Cincinnati,1221 Harrison Ave,45216,NULL,5137212163,approved,admin-krupa,admin-krupa,logos/NULL
39696,Rise Machine Co,United States,Michigan ,Mount Pleasant,905 N Kinney Ave,48858,NULL,9897722151,approved,admin-krupa,admin-krupa,logos/NULL
39697,Riser Foods,United States,Ohio,Cleveland,5300 Richmond Road,44146,NULL,2162927000,approved,admin-krupa,admin-krupa,logos/NULL
39698,Risher & Co Inc,United States,Ohio,Euclid,27011 Tungsten Road,44132,NULL,2167328351,approved,admin-krupa,admin-krupa,logos/NULL
39699,Ritchey Electric,United States,Ohio,Zanesville,2055 Grief Road,43701,NULL,7404526384,approved,admin-krupa,admin-krupa,logos/NULL
39700,Rite Machine Prdts Inc,United States,Michigan ,Clinton Township,44795 Enterprise Dr,48038,NULL,8104659393,approved,admin-krupa,admin-krupa,logos/NULL
39701,Rite Way Black And Deburr,United States,Ohio,Dayton,1138 E 2nd St,45403,NULL,9372247762,approved,admin-krupa,admin-krupa,logos/NULL
39702,Riten Industries Inc,United States,Ohio,Wheeler Army Airfield,1100 Lakeview Ave,43160,NULL,7403355353,approved,admin-krupa,admin-krupa,logos/NULL
39703,Rite On Industries,United States,Michigan ,Redford,24400 Clemith Road,48239,NULL,3133871111,approved,admin-krupa,admin-krupa,logos/NULL
39704,Rite Way Signs Inc,United States,Ohio,Columbus,1195 E 5th Ave,43219,NULL,6142587301,approved,admin-krupa,admin-krupa,logos/NULL
39705,Ritsema Grinding Co,United States,Michigan ,Kalamazoo,3221 Redmond Ave,49001,NULL,6163819455,approved,admin-krupa,admin-krupa,logos/NULL
39706,Rittenhouse Paper Co,United States,Illinois,DeKalb ,436 E Locust St,60115,NULL,8157561413,approved,admin-krupa,admin-krupa,logos/NULL
39707,Rittenhouse Paper Company,United States,Illinois,Park Ridge ,250 S Northwest Hwy,60068,NULL,8476929130,approved,admin-krupa,admin-krupa,logos/NULL
39708,Ritter Engineering Co,United States,Illinois,Alsip ,4838 W 128th Pl,60803,NULL,7083712100,approved,admin-krupa,admin-krupa,logos/NULL
39709,River Corp,United States,Ohio,Cincinnati,32 W Mitchell Ave,45217,NULL,5136413355,approved,admin-krupa,admin-krupa,logos/NULL
39710,River Press,United States,Ohio,Marietta,170 Front St,45750,NULL,7403733300,approved,admin-krupa,admin-krupa,logos/NULL
39711,River Road Publications,United States,Michigan ,Spring Lake,830 E Savidge St,49456,NULL,6168426920,approved,admin-krupa,admin-krupa,logos/NULL
39712,River Smelting & Refining Co,United States,Ohio,Cleveland,4195 Bradley Road,44109,NULL,2164592100,approved,admin-krupa,admin-krupa,logos/NULL
39713,River Springs Co Op Assn,United States,Ohio,Wheeler Army Airfield,8419 SR 19 N,44836,NULL,4196392242,approved,admin-krupa,admin-krupa,logos/NULL
39714,River Valley Machine Inc,United States,Michigan ,Allegan,600 N Eastern Ave,49010,NULL,6166738070,approved,admin-krupa,admin-krupa,logos/NULL
39715,Riverdale Chemical Co Inc,United States,Illinois,Chicago Heights ,220 E 17th St,60411,NULL,7087562010,approved,admin-krupa,admin-krupa,logos/NULL
39716,Riverdale Plating & Heat,United States,Illinois,Lincolnton ,680 W 134th St,60827,NULL,7088492050,approved,admin-krupa,admin-krupa,logos/NULL
39717,Rivers Edge Foundry Inc,United States,Illinois,Oregon ,Rural Route 2,61061,NULL,8157327000,approved,admin-krupa,admin-krupa,logos/NULL
39718,Riverwood International,United States,Illinois,Kankakee ,288 W South Tec Dr,60901,NULL,8159378600,approved,admin-krupa,admin-krupa,logos/NULL
39719,Riviera Cabinets Inc,United States,Ohio,Lancaster,3200 Old Columbus,43130,NULL,7406545286,approved,admin-krupa,admin-krupa,logos/NULL
39720,Rivinius Inc,United States,Illinois,Eureka ,925 W Center St,61530,NULL,3094672303,approved,admin-krupa,admin-krupa,logos/NULL
39721,Rixson Firemark,United States,Illinois,Franklin Park,9100 Belmont Ave,60131,NULL,8476715670,approved,admin-krupa,admin-krupa,logos/NULL
39722,R K Electronics Co Inc,United States,Ohio,Cincinnati,11560 Goldcoast Dr,45249,NULL,5134894060,approved,admin-krupa,admin-krupa,logos/NULL
39723,Roadmaster Corp,United States,Illinois,Olney ,Radio Tower Road,62540,NULL,6183932991,approved,admin-krupa,admin-krupa,logos/NULL
39724,Roadway Express Inc,United States,Ohio,Akron,1077 Gorge boulevard,44310,www.roadway.com,3303841717,approved,admin-krupa,admin-krupa,logos/NULL
39725,Roatomic Associated,United States,Illinois,Chicago ,4115 W Ogden Ave,60623,NULL,7732774242,approved,admin-krupa,admin-krupa,logos/NULL
39726,Roban Nameplate Co,United States,Ohio,Wheeler Army Airfield,1319 Main,44250,NULL,3307941059,approved,admin-krupa,admin-krupa,logos/NULL
39727,Robart Mfg Co,United States,Illinois,Lincolnton ,625 N 12th St,60174,NULL,6305847616,approved,admin-krupa,admin-krupa,logos/NULL
39728,Roberson Transportation,United States,Illinois,Lincolnton ,1100 S Roberson Dr,61853,NULL,2175868000,approved,admin-krupa,admin-krupa,logos/NULL
39729,Robert Barclay Inc,United States,Illinois,Chicago ,2323 W Fulton St,60612,NULL,3128290500,approved,admin-krupa,admin-krupa,logos/NULL
39730,Robert Bosch Corp,United States,Illinois,Lincolnton ,2800 S 25th Ave,60153,NULL,7088655200,approved,admin-krupa,admin-krupa,logos/NULL
39731,Robert Joseph Co Inc,United States,Ohio,Cincinnati,2531 Gilbert Ave,45206,NULL,5135591704,approved,admin-krupa,admin-krupa,logos/NULL
39732,Roberts & Schaefer Co,United States,Illinois,Chicago ,120 S Riverside Plz Rm 400,60606,NULL,3122367292,approved,admin-krupa,admin-krupa,logos/NULL
39733,Roberts Corp,United States,Michigan ,Lansing,3001 W Main St,48917,NULL,5173712460,approved,admin-krupa,admin-krupa,logos/NULL
39734,Roberts Electric Co,United States,Illinois,Chicago ,311 N Morgan St,60607,NULL,3128291365,approved,admin-krupa,admin-krupa,logos/NULL
39735,Roberts Graphics Inc,United States,Ohio,Brunswick,480 Willow St,44212,NULL,3302733021,approved,admin-krupa,admin-krupa,logos/NULL
39736,Roberts Machine Inc,United States,Ohio,Dayton,Titus Ave.,45414,NULL,9372742121,approved,admin-krupa,admin-krupa,logos/NULL
39737,Robert's Mfg Co Inc,United States,Ohio,Oakwood,24338 Road 148,45873,NULL,4195942712,approved,admin-krupa,admin-krupa,logos/NULL
39738,Roberts Motors Inc,United States,Illinois,Alton ,4350 Alby St,62002,NULL,6184667220,approved,admin-krupa,admin-krupa,logos/NULL
39739,Robert's Packaging Inc,United States,Michigan ,Battle Creek,126 Avenue C,49015,NULL,6169625525,approved,admin-krupa,admin-krupa,logos/NULL
39740,Roberts Swiss Inc,United States,Illinois,Des Plaines ,2135 Frontage Road,60018,NULL,8472984820,approved,admin-krupa,admin-krupa,logos/NULL
39741,Robertshaw Controls,United States,Ohio,Grove City,3705 Marlane Dr,43123,NULL,6148752351,approved,admin-krupa,admin-krupa,logos/NULL
39742,Robertson Heating,United States,Ohio,Alliance,500 W Main St,44601,NULL,3308219180,approved,admin-krupa,admin-krupa,logos/NULL
39743,Robin Industries Inc,United States,Ohio,Cleveland,1265 W 65th St,44102,NULL,2169615810,approved,admin-krupa,admin-krupa,logos/NULL
39744,Robinson Directories Inc,United States,Michigan ,Hillsdale,79 N Broad St,49242,NULL,5174373725,approved,admin-krupa,admin-krupa,logos/NULL
39745,Robinson Fin Machines Inc,United States,Ohio,Kenton,13670 SR 68 S,43326,NULL,4196744152,approved,admin-krupa,admin-krupa,logos/NULL
39746,Robinson Furniture Mfg Inc,United States,Michigan ,Wilson,105-B Penny Ave,49896,NULL,9063819731,approved,admin-krupa,admin-krupa,logos/NULL
39747,Robinson Memorial Hospital,United States,Ohio,Ravenna,6847 N Chestnut St,44266,NULL,3302970811,approved,admin-krupa,admin-krupa,logos/NULL
39748,Robinson Welding & Machine,United States,Illinois,Martinsville ,28 N York St,62442,NULL,2173824613,approved,admin-krupa,admin-krupa,logos/NULL
39749,Robinson's Paint Products,United States,Michigan ,Gaylord,220 E Main St,49735,NULL,9897325823,approved,admin-krupa,admin-krupa,logos/NULL
39750,Robinson's Woods,United States,Ohio,Girard,1057 Trumbull Ave,44420,NULL,3307593843,approved,admin-krupa,admin-krupa,logos/NULL
39751,Robko Co,United States,Illinois,Northbrook,1935 Stanley St,60062,NULL,8472726202,approved,admin-krupa,admin-krupa,logos/NULL
39752,Robot Printing Inc,United States,Michigan ,Redford,12085 Dixie,48239,NULL,3132552280,approved,admin-krupa,admin-krupa,logos/NULL
39753,Robotron Corporation,United States,Michigan ,Southfield,21300 W 8 Mile Road,48075,NULL,2483501444,approved,admin-krupa,admin-krupa,logos/NULL
39754,Roby Pump Svc,United States,Ohio,Massillon,5963 Wales Avenue NW,44646,NULL,3308328911,approved,admin-krupa,admin-krupa,logos/NULL
39755,Rocal Inc,United States,Ohio,Wheeler Army Airfield,PO Box 640,45628,NULL,7409982122,approved,admin-krupa,admin-krupa,logos/NULL
39756,Rochelle News Leader,United States,Illinois,Rochelle ,211 Highway 38 E,61068,NULL,8155624171,approved,admin-krupa,admin-krupa,logos/NULL
39757,Rochester Clarion Inc,United States,Michigan ,Rochester,313 S Main St,48307,NULL,2486514321,approved,admin-krupa,admin-krupa,logos/NULL
39758,Rochester College,United States,Michigan ,Rochester,800 W Avon Road,48307,NULL,2482182000,approved,admin-krupa,admin-krupa,logos/NULL
39759,Rochester Mfg,United States,Ohio,Wheeler Army Airfield,24875 Quarry Road,44090,NULL,4406474598,approved,admin-krupa,admin-krupa,logos/NULL
39760,Rochester Tube Products Ltd,United States,Michigan ,Olympia,51366 Fisher Pk,48316,NULL,8107264816,approved,admin-krupa,admin-krupa,logos/NULL
39761,Rock Creek Aluminum Inc,United States,Ohio,Wheeler Army Airfield,2639 E Water St,44084,NULL,4405633487,approved,admin-krupa,admin-krupa,logos/NULL
39762,Rock River Fastener Corp,United States,Illinois,Rockford ,3044 Eastrock Ct,61109,NULL,8152296616,approved,admin-krupa,admin-krupa,logos/NULL
39763,Rock River Printers Inc,United States,Illinois,Sterling ,1208 E 4th St,61081,NULL,8156262727,approved,admin-krupa,admin-krupa,logos/NULL
39764,Rock Tool & Machine Inc,United States,Michigan ,Plymouth,45145 Five Mile Road,48170,NULL,7344559840,approved,admin-krupa,admin-krupa,logos/NULL
39765,Rock Valley Oil & Chemical Co,United States,Illinois,Loves Park ,1911 Windsor Road,61111,NULL,8156542400,approved,admin-krupa,admin-krupa,logos/NULL
39766,Rocke's Meating Haus Inc,United States,Illinois,Morton,226 W Adams St,61550,NULL,3092667124,approved,admin-krupa,admin-krupa,logos/NULL
39767,Rocket Printing & Mailing Inc,United States,Michigan ,Royal Oak,2462 N Woodward Ave,48073,NULL,2482804900,approved,admin-krupa,admin-krupa,logos/NULL
39768,Rockford Acromatic Products,United States,Illinois,Loves Park ,611 Beacon St,61111,NULL,8158777473,approved,admin-krupa,admin-krupa,logos/NULL
39769,Rockford Bolt & Steel Co,United States,Illinois,Rockford ,126 Mill St,61101,NULL,8159680514,approved,admin-krupa,admin-krupa,logos/NULL
39770,Rockford Burrall Machine Co,United States,Illinois,Rockford ,4520 Shepherd Trl,61103,NULL,8158777428,approved,admin-krupa,admin-krupa,logos/NULL
39771,Rockford Cement Products Co,United States,Illinois,Rockford ,315 Peoples Ave,61104,NULL,8159650537,approved,admin-krupa,admin-krupa,logos/NULL
39772,Rockford Chemical Co,United States,Illinois,Belvidere ,915 W Perry St,61008,NULL,8155443476,approved,admin-krupa,admin-krupa,logos/NULL
39773,Rockford Clinic Lmtd,United States,Illinois,Rockford ,2300 N Rockton Ave,61103,NULL,8159680051,approved,admin-krupa,admin-krupa,logos/NULL
39774,Rockford Co The,United States,Illinois,Rockford ,1827 Broadway,61104,NULL,8153973306,approved,admin-krupa,admin-krupa,logos/NULL
39775,Rockford Drillhead,United States,Illinois,Rockford ,3445 Lonergan Dr,61109,NULL,8158749421,approved,admin-krupa,admin-krupa,logos/NULL
39776,Rockford Drop Forge Co,United States,Illinois,Rockford ,2031 9th St,61104,NULL,8159639611,approved,admin-krupa,admin-krupa,logos/NULL
39777,Rockford Eclipse Div,United States,Illinois,Rockford ,1665 Elmwood Road,61103,NULL,8158773031,approved,admin-krupa,admin-krupa,logos/NULL
39778,Rockford Gear Works Inc,United States,Illinois,Loves Park ,916 River Ln,61111,NULL,8158772596,approved,admin-krupa,admin-krupa,logos/NULL
39779,Rockford Map Publishers Inc,United States,Illinois,Rockford ,4525 Forest View Ave,61108,NULL,8153994614,approved,admin-krupa,admin-krupa,logos/NULL
39780,Rockford Memorial Hospital,United States,Illinois,Rockford ,2400 N Rockton Ave,61103,NULL,8159686861,approved,admin-krupa,admin-krupa,logos/NULL
39781,Rockford Metal Polishing Co,United States,Illinois,Rockford ,5700 Industrial Dr,61103,NULL,8152824448,approved,admin-krupa,admin-krupa,logos/NULL
39782,Rockford Midland Corp,United States,Illinois,Rockford ,1715 Northrock Ct,61103,NULL,8158770212,approved,admin-krupa,admin-krupa,logos/NULL
39783,Rockford Mutual Insurance Co,United States,Illinois,Rockford ,527 Colman Center Dr,61108,NULL,8152291500,approved,admin-krupa,admin-krupa,logos/NULL
39784,Rockford Newspapers Inc,United States,Illinois,Rockford ,99 E State St,61104,NULL,8159871268,approved,admin-krupa,admin-krupa,logos/NULL
39785,Rockford Power Train Inc,United States,Illinois,Loves Park ,1200 Windsor Road,61111,NULL,8156337460,approved,admin-krupa,admin-krupa,logos/NULL
39786,Rockford Products Corp,United States,Illinois,Rockford ,707 Harrison Ave,61104,NULL,8153976000,approved,admin-krupa,admin-krupa,logos/NULL
39787,Rockford Public Schools,United States,Illinois,Rockford ,201 S Madison St,61104,NULL,8159663000,approved,admin-krupa,admin-krupa,logos/NULL
39788,Rockford Sanitary Systems,United States,Illinois,Rockford ,5127 28th Ave,61109,NULL,8152295077,approved,admin-krupa,admin-krupa,logos/NULL
39789,Rockford Silk Screen Process,United States,Illinois,Loves Park ,6201 Material Ave,61111,NULL,8156540730,approved,admin-krupa,admin-krupa,logos/NULL
39790,Rockford Specialties Co,United States,Illinois,Loves Park ,5601 Industrial Ave,61111,NULL,8158776000,approved,admin-krupa,admin-krupa,logos/NULL
39791,Rockford Spring Co,United States,Illinois,Rockford ,3801 S Central Ave,61102,NULL,8159683000,approved,admin-krupa,admin-krupa,logos/NULL
39792,Rockford Squire Inc,United States,Michigan ,Rockford,801 N Main,49341,NULL,6168664465,approved,admin-krupa,admin-krupa,logos/NULL
39793,Rockford Systems Inc,United States,Illinois,Rockford ,4620 Hydraulic Road,61109,NULL,8158747891,approved,admin-krupa,admin-krupa,logos/NULL
39794,Rockford Toolcraft Inc,United States,Illinois,Rockford ,766 Research Pkwy,61109,NULL,8153985507,approved,admin-krupa,admin-krupa,logos/NULL
39795,Rockstedt Tool & Die,United States,Ohio,Brunswick,2974 Interstate Pkwy,44212,NULL,2166514766,approved,admin-krupa,admin-krupa,logos/NULL
39796,Rock Tenn Co,United States,Illinois,Chicago ,4200 S Pulaski Road,60632,NULL,7738472500,approved,admin-krupa,admin-krupa,logos/NULL
39797,Rock Tenn Paperboard,United States,Michigan ,Otsego,431 Helen Ave,49078,NULL,6166926211,approved,admin-krupa,admin-krupa,logos/NULL
39798,Rock Tred Corp,United States,Illinois,Lincolnton ,7440 Saint Louis Ave,60076,NULL,8476738200,approved,admin-krupa,admin-krupa,logos/NULL
39799,Rocktron Corporation,United States,Michigan ,Rochester,1633 Star Batt Dr,48309,NULL,2488533054,approved,admin-krupa,admin-krupa,logos/NULL
39800,Rockwell International Corp,United States,Illinois,Wood Dale ,300 Bauman Ct,60191,NULL,6309608000,approved,admin-krupa,admin-krupa,logos/NULL
39801,Rockwell Intl Corp,United States,Ohio,Kenton,13267 State Route 68,43326,NULL,4196744051,approved,admin-krupa,admin-krupa,logos/NULL
39802,Rockwell Intl Graphic Systems,United States,Illinois,Westmont,700 Oakmont Ln,60559,NULL,6308505600,approved,admin-krupa,admin-krupa,logos/NULL
39803,Rockwell Metal Products Inc,United States,Illinois,Chicago ,3232 W Cermak Road,60623,NULL,7737627030,approved,admin-krupa,admin-krupa,logos/NULL
39804,Rockwell Metal Products Inc,United States,Illinois,Chicago ,3232 W Cermak Road,60623,NULL,7737627030,approved,admin-krupa,admin-krupa,logos/NULL
39805,Rockwell Telecommunications,United States,Illinois,Darien ,8245 Lemont Road,60561,NULL,6309859000,approved,admin-krupa,admin-krupa,logos/NULL
39806,Rocky Shoes & Boots,United States,Ohio,Nelsonville,39 E Canal St,45764,NULL,7407531951,approved,admin-krupa,admin-krupa,logos/NULL
